1452015398,180,ACGOLCMGYZRK,6655,33.0,income
1452018142,181,RFTEYWMFVPAO,2232,623.0,income
1452019660,182,MAUOICEBVEAD,4448,860.0,outcome
1452022632,183,NCNAAPNHXDCK,1633,251.0,outcome
1452025928,184,WIWENOUBDFKL,7390,241.0,outcome
1452026128,185,SJUXQFSPZZCF,8192,509.0,income
1452027867,186,CWAFWPVJKVGP,8653,539.0,outcome
1452030879,187,IEIHNFYIOUZA,8452,94.0,income
1452033363,188,AHVRDMQQQRYD,5582,456.0,outcome
1452035798,189,MAUOICEBVEAD,4448,546.0,income
1452039602,190,CLLJRETDWNPP,9180,835.0,outcome
1452043092,191,ACYXJWVBISIC,9512,869.0,outcome
1452043600,192,WXKALXRBPUGA,5600,442.0,income
1452043612,193,WXKALXRBPUGA,5600,145.0,outcome
1452043901,194,IEJBJFOYGKUA,2623,80.0,income
1452045242,195,RXDIBIWXDGKJ,5049,256.0,outcome
1452046745,196,XZKFBBQNBDIV,8958,399.0,income
1452049645,197,DKDQRZQUOOBH,8959,854.0,outcome
1452053841,198,UOHEBGNOEKSP,5122,148.0,outcome
1452056381,199,ISGLELHXRQCL,4976,641.0,outcome
1452056945,200,DRUTMVVCDGEE,5529,779.0,ACCOUNT
1452059033,201,SQTKKBGOBOLB,9868,655.0,outcome
1452061820,202,KCNYZGJEYFUR,8924,316.0,income
1452064317,203,RFTEYWMFVPAO,2232,298.0,income
1452065419,204,YOUTDOCFZGXH,2106,141.0,outcome
1452067542,205,CWAFWPVJKVGP,8653,129.0,outcome
1452069402,206,RWCVYINIXWLZ,8263,226.0,outcome
1452071521,207,SYAKGKCUGRLP,4370,65.0,income
1452074397,208,SAIXIUWSLVEZ,8885,362.0,income
1452078517,209,JYWLORBWNZKU,3326,557.0,income
1452079680,210,RFTEYWMFVPAO,2232,96.0,outcome
1452080730,211,MAUOICEBVEAD,4448,502.0,income
1452082238,212,EPKYBVBHCDTN,2578,645.0,outcome
1452084095,213,ZNPVJFXXRRSP,4845,901.0,outcome
1452084646,214,JZMUPEDCVRAA,3793,21.0,outcome
1452086676,215,NRSIHWZZEMND,1339,806.0,income
1452089154,216,PAXARSSZBZLR,6351,642.0,outcome
1452089513,217,UCROGNISGNWK,7096,27.0,outcome
1452089666,218,GUHFRABNWAQV,5090,529.0,income
1452093073,219,NRSIHWZZEMND,1339,183.0,ACCOUNT
1452093425,220,CWAFWPVJKVGP,8653,123.0,ACCOUNT
1452094352,221,CKLFYTXHMBIN,7871,883.0,income
1452096723,222,RVWARJKGOPAV,2619,106.0,income
1452097106,223,XSHFRLXBXFGN,3269,444.0,outcome
1452100006,224,NCNAAPNHXDCK,1633,869.0,outcome
1452104112,225,DRUTMVVCDGEE,5529,234.0,ACCOUNT
1452107682,226,KCQEHGWGIMJL,2594,938.0,outcome
1452110765,227,ACYXJWVBISIC,9512,751.0,income
1452114604,228,IEJBJFOYGKUA,2623,877.0,outcome
1452118554,229,ISGLELHXRQCL,4976,950.0,income
1452118849,230,FKFPWSXDPLJY,6097,139.0,outcome
1452121722,231,JYWLORBWNZKU,3326,753.0,outcome
1452124476,232,UFTJVIRZFZHR,1360,457.0,outcome
1452128238,233,RFTEYWMFVPAO,2232,726.0,income
1452128804,234,SAIXIUWSLVEZ,8885,395.0,outcome
1452132419,235,FAAMOARESJCI,3279,313.0,income
1452135012,236,UFTJVIRZFZHR,1360,169.0,outcome
1452135631,237,UOHEBGNOEKSP,5122,283.0,ACCOUNT
1452138545,238,VPFNZNJSQMFX,6574,651.0,outcome
1452141590,239,RWCVYINIXWLZ,8263,239.0,outcome
1452141874,240,VPFNZNJSQMFX,6574,111.0,income
1452145251,241,AGAOGEFMXUNF,6517,379.0,outcome
1452148340,242,EPKYBVBHCDTN,2578,696.0,outcome
1452152196,243,VKSGWGUUGXIH,8362,797.0,income
1452152586,244,IZOSJRNJFIDD,7436,685.0,income
1452155396,245,EPKYBVBHCDTN,2578,911.0,outcome
1452157055,246,DDZSZJSMWDXK,9017,702.0,outcome
1452159982,247,WIWENOUBDFKL,7390,277.0,income
1452162419,248,PIAXJFQZVXZH,5392,84.0,income
1452164304,249,JZMUPEDCVRAA,3793,70.0,income
1452168103,250,MAUOICEBVEAD,4448,945.0,income
1452169752,251,EPKYBVBHCDTN,2578,184.0,outcome
1452170400,252,EPKYBVBHCDTN,2578,940.0,outcome
1452173907,253,KRBMBLIMQUIY,4196,346.0,outcome
1452176720,254,AGAOGEFMXUNF,6517,802.0,income
1452179126,255,KCNYZGJEYFUR,8924,343.0,outcome
1452182090,256,CKLFYTXHMBIN,7871,996.0,income
1452183301,257,XZKFBBQNBDIV,8958,817.0,outcome
1452186332,258,TLXXBGYCBDSR,2318,308.0,outcome
1452188462,259,XDQLSNWHEHMX,1596,687.0,income
1452189265,260,PAXARSSZBZLR,6351,990.0,income
1452190070,261,YNBXLBZGGVMO,6910,835.0,income
1452193192,262,ACYXJWVBISIC,9512,241.0,outcome
1452196680,263,UJNOWLOFQYSV,4459,920.0,ACCOUNT
1452198036,264,JYWLORBWNZKU,3326,741.0,outcome
1452198739,265,FKFPWSXDPLJY,6097,231.0,income
1452202078,266,FLUXRUZPADHC,4814,21.0,income
1452205801,267,DRUTMVVCDGEE,5529,923.0,income
1452207751,268,KCNYZGJEYFUR,8924,532.0,outcome
1452209851,269,VKSGWGUUGXIH,8362,552.0,ACCOUNT
1452213623,270,LGJYYCMXXBED,5038,476.0,outcome
1452215439,271,YOUTDOCFZGXH,2106,740.0,outcome
1452218434,272,XSHFRLXBXFGN,3269,0.0,income
1452222094,273,GUHFRABNWAQV,5090,8.0,ACCOUNT
1452224962,274,DDZSZJSMWDXK,9017,860.0,outcome
1452228915,275,CKLFYTXHMBIN,7871,934.0,outcome
1452231408,276,UCROGNISGNWK,7096,389.0,income
1452234072,277,PAXARSSZBZLR,6351,953.0,outcome
1452234156,278,LZJCPLZPNWHM,8298,928.0,outcome
1452236871,279,DKDQRZQUOOBH,8959,996.0,income
1452239763,280,KMDQODWSVUZI,8942,9.0,outcome
1452242618,281,XDQLSNWHEHMX,1596,906.0,outcome
1452246629,282,UOHEBGNOEKSP,5122,663.0,outcome
1452249065,283,AGAOGEFMXUNF,6517,745.0,outcome
1452251851,284,UFTJVIRZFZHR,1360,405.0,income
1452255059,285,ZNPVJFXXRRSP,4845,323.0,income
1452255724,286,SJUXQFSPZZCF,8192,828.0,outcome
1452258764,287,SAIXIUWSLVEZ,8885,617.0,outcome
1452259608,288,CKLFYTXHMBIN,7871,25.0,income
1452263025,289,DDZSZJSMWDXK,9017,956.0,income
1452265770,290,CLLJRETDWNPP,9180,322.0,outcome
1452269658,291,SJUXQFSPZZCF,8192,8.0,outcome
1452271650,292,GICGIPJUTLQA,3060,9.0,income
1452274268,293,ISGLELHXRQCL,4976,684.0,outcome
1452275717,294,RWCVYINIXWLZ,8263,835.0,outcome
1452278702,295,IZOSJRNJFIDD,7436,708.0,income
1452281845,296,LZJCPLZPNWHM,8298,964.0,outcome
1452283618,297,MAUOICEBVEAD,4448,46.0,outcome
1452284776,298,AEMOHUZXMSOG,7502,940.0,income
1452287587,299,IZOSJRNJFIDD,7436,505.0,outcome
1452291583,300,DKDQRZQUOOBH,8959,627.0,income
1452293142,301,AHVRDMQQQRYD,5582,471.0,ACCOUNT
1452297232,302,RWCVYINIXWLZ,8263,514.0,income
1452298754,303,KMDQODWSVUZI,8942,839.0,income
1452301444,304,UFTJVIRZFZHR,1360,762.0,outcome
1452302744,305,ISGLELHXRQCL,4976,655.0,income
1452304068,306,FKFPWSXDPLJY,6097,527.0,income
1452305778,307,UFTJVIRZFZHR,1360,673.0,outcome
1452308888,308,SQTKKBGOBOLB,9868,101.0,outcome
1452310271,309,NCNAAPNHXDCK,1633,497.0,outcome
1452310645,310,WIWENOUBDFKL,7390,568.0,outcome
1452313428,311,SQTKKBGOBOLB,9868,590.0,income
1452314064,312,YOTVXSCZXVVU,3302,133.0,income
1452317643,313,WXKALXRBPUGA,5600,425.0,outcome
1452318858,314,ACYXJWVBISIC,9512,773.0,ACCOUNT
1452322585,315,WXKALXRBPUGA,5600,26.0,outcome
1452323058,316,CLLJRETDWNPP,9180,724.0,outcome
1452324109,317,TLXXBGYCBDSR,2318,331.0,outcome
1452324600,318,CMETCVFWIIVJ,5682,984.0,income
1452327764,319,IEIHNFYIOUZA,8452,92.0,outcome
1452331635,320,RWCVYINIXWLZ,8263,499.0,income
1452334527,321,WXKALXRBPUGA,5600,810.0,income
1452335002,322,LGJYYCMXXBED,5038,360.0,outcome
1452336265,323,RWCVYINIXWLZ,8263,281.0,income
1452339010,324,LZJCPLZPNWHM,8298,16.0,outcome
1452342836,325,ISGLELHXRQCL,4976,357.0,income
1452345748,326,CKLFYTXHMBIN,7871,13.0,income
1452349793,327,TLXXBGYCBDSR,2318,777.0,outcome
1452351494,328,YOTVXSCZXVVU,3302,700.0,income
1452355340,329,IZOSJRNJFIDD,7436,462.0,income
1452356791,330,EPKYBVBHCDTN,2578,277.0,income
1452357463,331,RUFKMXTBWGPU,6818,637.0,income
1452359971,332,IZOSJRNJFIDD,7436,84.0,outcome
1452362944,333,DKDQRZQUOOBH,8959,684.0,income
1452363652,334,AGAOGEFMXUNF,6517,677.0,income
1452366279,335,SYAKGKCUGRLP,4370,843.0,income
1452366533,336,FKFPWSXDPLJY,6097,747.0,income
1452366895,337,RVWARJKGOPAV,2619,871.0,outcome
1452367302,338,SJUXQFSPZZCF,8192,230.0,income
1452368065,339,SQTKKBGOBOLB,9868,904.0,ACCOUNT
1452369152,340,HHZRUWCGOSKJ,2255,714.0,outcome
1452371933,341,UJNOWLOFQYSV,4459,382.0,outcome
1452372019,342,KCNYZGJEYFUR,8924,482.0,outcome
1452374946,343,ZNPVJFXXRRSP,4845,496.0,ACCOUNT
1452377283,344,RUFKMXTBWGPU,6818,439.0,income
1452380793,345,YBQKSHLPSXSE,7848,934.0,income
1452383083,346,CLLJRETDWNPP,9180,379.0,outcome
1452386406,347,VKSGWGUUGXIH,8362,188.0,income
1452388904,348,KMDQODWSVUZI,8942,868.0,income
1452389540,349,AGAOGEFMXUNF,6517,286.0,outcome
1452393206,350,LGJYYCMXXBED,5038,274.0,outcome
1452395433,351,JZMUPEDCVRAA,3793,191.0,income
1452395867,352,NCNAAPNHXDCK,1633,357.0,income
1452399757,353,AGAOGEFMXUNF,6517,134.0,income
1452403729,354,VKSGWGUUGXIH,8362,992.0,income
1452406676,355,ACGOLCMGYZRK,6655,370.0,outcome
1452410397,356,KCQEHGWGIMJL,2594,935.0,income
1452412407,357,AEMOHUZXMSOG,7502,903.0,income
1452415050,358,NRSIHWZZEMND,1339,389.0,income
1452416581,359,LJJAGAMRNALX,4504,834.0,outcome
1452420433,360,AEMOHUZXMSOG,7502,729.0,income
1452421673,361,WXKALXRBPUGA,5600,679.0,income
1452424624,362,UJNOWLOFQYSV,4459,822.0,income
1452428345,363,KMDQODWSVUZI,8942,541.0,income
1452431483,364,CLLJRETDWNPP,9180,383.0,outcome
1452432479,365,LJJAGAMRNALX,4504,189.0,outcome
1452434223,366,VPFNZNJSQMFX,6574,380.0,income
1452437257,367,YBQKSHLPSXSE,7848,48.0,income
1452437344,368,IEIHNFYIOUZA,8452,768.0,outcome
1452438797,369,FLUXRUZPADHC,4814,153.0,outcome
1452439620,370,CLLJRETDWNPP,9180,527.0,outcome
1452443069,371,PIAXJFQZVXZH,5392,47.0,income
1452446252,372,YBQKSHLPSXSE,7848,470.0,income
1452446985,373,SYAKGKCUGRLP,4370,9.0,income
1452449412,374,WIWENOUBDFKL,7390,724.0,income
1452452408,375,MAUOICEBVEAD,4448,169.0,income
1452453099,376,ZNPVJFXXRRSP,4845,698.0,outcome
1452453132,377,RWCVYINIXWLZ,8263,631.0,outcome
1452454168,378,UCROGNISGNWK,7096,326.0,outcome
1452456339,379,FAAMOARESJCI,3279,263.0,outcome
1452457232,380,CKLFYTXHMBIN,7871,121.0,income
1452458538,381,CKLFYTXHMBIN,7871,772.0,income
1452461944,382,KCQEHGWGIMJL,2594,365.0,income
1452463735,383,KDCHIBVRBJYY,3649,618.0,income
1452466742,384,YNBXLBZGGVMO,6910,872.0,outcome
1452469227,385,DRUTMVVCDGEE,5529,249.0,outcome
1452471967,386,DDZSZJSMWDXK,9017,574.0,income
1452475480,387,KDCHIBVRBJYY,3649,278.0,outcome
1452478814,388,IZOSJRNJFIDD,7436,996.0,income
1452479562,389,AGAOGEFMXUNF,6517,682.0,outcome
1452483087,390,PIKSOWGLTHWK,8631,243.0,outcome
1452485072,391,IEJBJFOYGKUA,2623,127.0,outcome
1452485258,392,YOUTDOCFZGXH,2106,825.0,outcome
1452488629,393,LJJAGAMRNALX,4504,19.0,income
1452492037,394,RUFKMXTBWGPU,6818,756.0,ACCOUNT
1452493310,395,PLYJTVJXLEUK,9264,68.0,income
1452497180,396,PIKSOWGLTHWK,8631,789.0,outcome
1452499890,397,RXDIBIWXDGKJ,5049,114.0,outcome
1452502415,398,AGAOGEFMXUNF,6517,422.0,income
1452502485,399,XSHFRLXBXFGN,3269,588.0,outcome
1452503811,400,AEMOHUZXMSOG,7502,546.0,outcome
1452505228,401,KMDQODWSVUZI,8942,314.0,income
1452505551,402,PIAXJFQZVXZH,5392,509.0,income
1452508640,403,RXDIBIWXDGKJ,5049,580.0,outcome
1452511447,404,JZMUPEDCVRAA,3793,552.0,outcome
1452514789,405,CWAFWPVJKVGP,8653,331.0,income
1452516665,406,PLYJTVJXLEUK,9264,190.0,outcome
1452520657,407,IEJBJFOYGKUA,2623,611.0,outcome
1452524273,408,YOTVXSCZXVVU,3302,253.0,outcome
1452527063,409,SAIXIUWSLVEZ,8885,254.0,ACCOUNT
1452529780,410,ZNPVJFXXRRSP,4845,58.0,income
1452533110,411,TLXXBGYCBDSR,2318,884.0,income
1452537101,412,LJJAGAMRNALX,4504,647.0,outcome
1452538611,413,DKDQRZQUOOBH,8959,107.0,outcome
1452541436,414,DRUTMVVCDGEE,5529,747.0,outcome
1452544012,415,MAUOICEBVEAD,4448,92.0,income
1452544553,416,SYAKGKCUGRLP,4370,202.0,income
1452544783,417,NRSIHWZZEMND,1339,658.0,outcome
1452547446,418,GUHFRABNWAQV,5090,493.0,income
1452549726,419,XZKFBBQNBDIV,8958,221.0,income
1452550833,420,YBQKSHLPSXSE,7848,982.0,outcome
1452553230,421,RFTEYWMFVPAO,2232,654.0,income
1452556419,422,AHVRDMQQQRYD,5582,761.0,income
1452560014,423,VPFNZNJSQMFX,6574,988.0,income
1452560894,424,UOHEBGNOEKSP,5122,202.0,outcome
1452561547,425,KRBMBLIMQUIY,4196,932.0,outcome
1452562916,426,WIWENOUBDFKL,7390,804.0,outcome
1452563352,427,RVWARJKGOPAV,2619,418.0,outcome
1452563887,428,ACYXJWVBISIC,9512,678.0,income
1452567591,429,FLUXRUZPADHC,4814,406.0,outcome
1452571297,430,DKDQRZQUOOBH,8959,645.0,outcome
1452572620,431,LGJYYCMXXBED,5038,89.0,outcome
1452572697,432,KCQEHGWGIMJL,2594,493.0,income
1452575102,433,WIWENOUBDFKL,7390,359.0,income
1452577927,434,CMETCVFWIIVJ,5682,523.0,outcome
1452580144,435,TLXXBGYCBDSR,2318,37.0,outcome
1452583633,436,XSHFRLXBXFGN,3269,267.0,ACCOUNT
1452586749,437,LZJCPLZPNWHM,8298,605.0,outcome
1452589075,438,KMDQODWSVUZI,8942,632.0,income
1452592277,439,CLLJRETDWNPP,9180,18.0,income
1452595905,440,RWCVYINIXWLZ,8263,180.0,outcome
1452599626,441,NCNAAPNHXDCK,1633,871.0,income
1452601782,442,XDQLSNWHEHMX,1596,443.0,outcome
1452603070,443,IEIHNFYIOUZA,8452,903.0,income
1452605546,444,FKFPWSXDPLJY,6097,832.0,outcome
1452605864,445,FAAMOARESJCI,3279,273.0,income
1452608675,446,CMETCVFWIIVJ,5682,289.0,outcome
1452609628,447,GUHFRABNWAQV,5090,739.0,outcome
1452611706,448,GICGIPJUTLQA,3060,639.0,income
1452613023,449,KCQEHGWGIMJL,2594,842.0,outcome
1452615585,450,PAXARSSZBZLR,6351,124.0,income
1452618371,451,CWAFWPVJKVGP,8653,890.0,outcome
1452618712,452,GICGIPJUTLQA,3060,801.0,outcome
1452619728,453,DDZSZJSMWDXK,9017,133.0,outcome
1452621076,454,ACGOLCMGYZRK,6655,370.0,income
1452621196,455,CMETCVFWIIVJ,5682,47.0,income
1452622050,456,GUHFRABNWAQV,5090,700.0,income
1452622938,457,KCNYZGJEYFUR,8924,552.0,outcome
1452624146,458,GICGIPJUTLQA,3060,428.0,income
1452624465,459,DDZSZJSMWDXK,9017,697.0,outcome
1452628314,460,PIAXJFQZVXZH,5392,739.0,outcome
1452629697,461,SAIXIUWSLVEZ,8885,273.0,ACCOUNT
1452632193,462,FKFPWSXDPLJY,6097,350.0,outcome
1452633223,463,VKSGWGUUGXIH,8362,296.0,outcome
1452636249,464,FAAMOARESJCI,3279,935.0,outcome
